UniqueName, UnlocalizedName, LocalizedName, Metadata
malisisdoors:sliding_trapdoor, tile.sliding_trapdoor.name, 滑动活板门, 0
malisisdoors:trapdoor_acacia, tile.trapdoor_acacia.name, 金合欢木活板门, 0
malisisdoors:trapdoor_birch, tile.trapdoor_birch.name, 桦木活板门, 0
malisisdoors:trapdoor_dark_oak, tile.trapdoor_dark_oak.name, 深色橡木活板门, 0
malisisdoors:trapdoor_jungle, tile.trapdoor_jungle.name, 丛林木活板门, 0
malisisdoors:trapdoor_spruce, tile.trapdoor_spruce.name, 云杉木活板门, 0
malisisdoors:camofencegate, tile.camoFenceGate.name, 迷彩栅栏门, 0
malisisdoors:verticalhatch, item.verticalHatch.name, 强化门, 0
malisisdoors:garage_door, tile.garage_door.name, 车库门, 0
malisisdoors:carriage_door, tile.carriage_door.name, 宅门, 0
malisisdoors:medieval_door, tile.medieval_door.name, 中世纪门, 0
malisisdoors:big_door_oak_3x3, tile.big_door_oak_3x3.name, 橡木大门, 0
malisisdoors:big_door_spruce_3x3, tile.big_door_spruce_3x3.name, 云杉木大门, 0
malisisdoors:big_door_birch_3x3, tile.big_door_birch_3x3.name, 桦木大门, 0
malisisdoors:big_door_jungle_3x3, tile.big_door_jungle_3x3.name, 从林木大门, 0
malisisdoors:big_door_acacia_3x3, tile.big_door_acacia_3x3.name, 合金欢木大门, 0
malisisdoors:big_door_dark_oak_3x3, tile.big_door_dark_oak_3x3.name, 深色橡木大门, 0
malisisdoors:big_door_iron_3x3, tile.big_door_iron_3x3.name, 铁质大门, 0
malisisdoors:big_door_rusty_3x3, tile.big_door_rusty_3x3.name, 生锈的铁质大门, 0
malisisdoors:rustyhatch, tile.rustyHatch.name, 生锈舱门, 0
malisisdoors:rustyhandle, item.rustyHandle.name, 生锈手轮, 0
malisisdoors:rustyladder, tile.rustyLadder.name, 生锈铁梯, 0
malisisdoors:door_factory, tile.door_factory.name, 制门工厂, 0
malisisdoors:forcefielditem, item.forcefieldItem.name, 力场控制器, 0
malisisdoors:hitechdoor, tile.malisisdoors:hitechdoor.name, 高科技门, 0
openblocks:ladder, tile.openblocks.ladder.name, 梯子活板门, 0
openblocks:guide, tile.openblocks.guide.name, 建筑指导仪, 0
openblocks:builder_guide, tile.openblocks.builder_guide.name, 强化建筑指导仪, 0
openblocks:elevator, tile.openblocks.elevator.name, 电梯, 15
openblocks:elevator_rotating, tile.openblocks.elevator_rotating.name, 旋转电梯, 15
openblocks:heal, tile.openblocks.heal.name, 治愈方块, 0
openblocks:target, tile.openblocks.target.name, 靶子, 0
openblocks:grave, tile.openblocks.grave.name, 墓碑, 0
openblocks:flag, tile.openblocks.flag.name, 旗子, 5
openblocks:tank, tile.openblocks.tank.name, 蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔岩蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氢蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氧蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氯蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态二氧化硫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态三氧化硫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f硫酸蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氯化氢蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态乙烯蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态钠蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f盐水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氘蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氚蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态氘氚燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态锂蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f重水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fAntimatter蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fStrange Matter蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fDeuterium蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fReactor Waste蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fContaminated Mineral Sludge蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fContaminated Mineral Solution蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fContaminated Water蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fUranium Hexaflouride蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §kLOLNOPE§r蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fUU物质蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f建筑泡沫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fIC2冷却液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f杂酚油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §fIC2热冷却液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f绳状熔岩蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f生物质蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f沼气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f蒸馏水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f过热蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f温泉水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f除草剂喷雾蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f空气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氢气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氧气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f植物油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f乙醇蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f生物柴油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态混凝土蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f药水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f原油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f柴油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f润滑油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f汽油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f凝固汽油蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f毒液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f琥珀蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f黑曜石晶体蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f牛奶蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态经验蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氢蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氘蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氚蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氦3蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氦气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硼蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硼-10蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硼-11蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锂蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锂-6蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锂-7蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硼铁合金蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融高强合金蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硬碳蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态煤炭蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铍蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锰蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融二氧化锰蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融硫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融砷蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液氦蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液氮蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f等离子体蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f中子流体蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f甲醇蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f辐射宁流体蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f缓效辐射宁流体蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氮气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氟蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f二氧化碳蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f一氧化碳蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f乙烯蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氟代甲烷蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氨气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f二氟化氧蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f乙硼烷蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f二氧化硫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f三氧化硫蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氢氟酸蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f硼酸蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氮化硼溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氟化钙溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f硫酸钙溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氟化钠溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氟化钾溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氢氧化钠溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f氢氧化钾溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f硼砂溶液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f堆芯熔融物蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f可可浆蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f可可脂蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融无糖巧克力蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融黑巧克力蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融牛奶巧克力蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f糖液蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融明胶蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f水合明胶蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f液态棉花糖蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锂蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化铍蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐混合物蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氢氧化钠蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氢氧化钾蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f高压蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f废蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f低压蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f低质蒸汽蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f预热水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f冷凝水蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钠蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钾蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f共晶钠钾合金蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f热共晶钠钾合金蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融砷化硼蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f碳化硅蒸气蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融Alugentum蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氧化铝蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铝蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融银蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钍蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钍蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钍蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铀蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化铀蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化铀蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钚蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钚蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钚蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钍-230蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钍-230蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钍-230蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铀-233蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化铀-233蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化铀-233蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铀-235蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化铀-235蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化铀-235蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融铀-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化铀-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化铀-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融镎-236蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化镎-236蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化镎-236蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融镎-237蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化镎-237蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化镎-237 蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钚-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钚-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钚-238蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钚-239蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钚-239蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钚-239蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钚-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钚-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钚-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融钚-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化钚-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化钚-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融镅-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化镅-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化镅-241蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融镅-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化镅-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化镅-242蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融镅-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化镅-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化镅-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锔-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锔-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锔-243蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锔-245蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锔-245蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锔-245蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锔-246蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锔-246蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锔-246蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锔-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锔-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锔-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锫-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锫-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锫-247蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锫-248蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锫-248蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锫-248蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锎-249蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锎-249蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锎-249蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锎-250蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锎-250蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锎-250蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锎-251蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锎-251蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锎-251蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融锎-252蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化锎-252蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化锎-252蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融TBU燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化TBU燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-氟化TBU燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融低浓缩铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化低浓缩铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-低浓缩氟化铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融高浓缩铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化高浓缩铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-高浓缩氟化铀-233燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融低浓缩铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化低浓缩铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-低浓缩氟化铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融高浓缩铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化高浓缩铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-高浓缩氟化铀-235燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融低浓缩镎-236燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化低浓缩镎-236燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-低浓缩氟化镎-236燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融高浓缩镎-236燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟化高浓缩镎-236燃料蓄水槽, 0
openblocks:tank, tile.openblocks.tank.name, §f熔融氟锂铍盐-高浓缩氟化镎-236燃料蓄水槽, 0
